L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,test_auc
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2140000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.311342
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2150000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.325306
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2160000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.358649
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2170000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.313765
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2180000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.315474
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2190000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.269735
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2200000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.30322
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2210000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.314477
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2220000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.324879
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2230000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.334711
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2240000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.37988
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2250000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.34098
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2260000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.353662
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2270000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.26318
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2280000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.395554
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2290000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.351667
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2300000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.416358
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2310000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.344258
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2320000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.371188
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2330000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.362924
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2340000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.459105
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2350000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.392704
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2360000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.408663
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2370000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.374038
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2380000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.427045
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2390000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.34896
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2400000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.420063
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2410000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.267028
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2420000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.347392
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2430000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.391707
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2440000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.31291
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2450000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.446281
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2460000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.341123
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2470000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.270875
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2480000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.309062
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2490000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.267455
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2500000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.358934
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2510000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.38501
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2520000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.293246
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2530000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.289256
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2540000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.293103
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2550000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.378028
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2560000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.339555
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2570000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.308492
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2580000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.338985
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2590000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.321459
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2600000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.403391
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2610000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.636221
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2620000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.437162
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2630000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.358364
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2640000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.317754
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2650000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.380593
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2660000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.389285
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2670000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.327729
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2680000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.34326
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2690000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.378028
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2700000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.370333
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2710000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.464092
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2720000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.373326
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2730000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.286691
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2740000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.38615
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2750000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.379453
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2760000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.390282
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2770000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.438871
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2780000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.426475
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2790000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.399972
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2800000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.420205
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2810000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.487603
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2820000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.331006
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2830000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.42334
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2840000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.338843
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2850000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.364776
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2860000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.35238
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2870000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.387717
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2880000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.290111
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2890000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.401539
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2900000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.337561
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2910000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.294528
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2920000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.295953
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2930000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.308065
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2940000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.364776
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2950000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.322599
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2960000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.420918
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2970000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.315474
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2980000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.587917
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.2990000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.280137
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3000000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.441721
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3010000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.357224
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3020000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.353947
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3030000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.26603
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3040000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.334853
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3050000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.292676
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3060000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.349387
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3070000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.329296
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3080000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.390282
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3090000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.375178
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3100000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.533343
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3110000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.273867
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3120000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.330151
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3130000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.425335
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3140000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.323027
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3150000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.427187
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3160000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.426617
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3170000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.408521
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3180000000000001,"(481, 160, 17, 1)",sigmoid,SGD,0.305785
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3190000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.34668
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3200000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.319607
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3210000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.397122
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3220000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.301938
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3230000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.358934
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3240000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.302223
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3250000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.299088
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3260000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.358364
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3270000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.357367
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3280000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.296666
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3290000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.399259
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3300000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.447563
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3310000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.417213
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3320000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.384583
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3330000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.428042
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3340000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.437162
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3350000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.322457
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3360000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.352095
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3370000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.370048
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3380000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.513537
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3390000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.354802
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3400000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.321317
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3410000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.326161
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3420000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.259476
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3430000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.279282
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3440000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.393417
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3450000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.259476
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3460000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.315474
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3470000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.446993
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3480000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.299943
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3490000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.417783
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3500000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.477914
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3510000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.417355
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3520000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.428042
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3530000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.326731
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3540000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.350955
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3550000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.338558
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3560000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.392419
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3570000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.288259
0.1678,0.1217,498,0.0886,0.278,578,tanh,sigmoid,17,glorot_normal,0.0795,binary_crossentropy,3,0.3580000000000002,"(481, 160, 17, 1)",sigmoid,SGD,0.267598
