L1,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.193,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.194,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.195,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.196,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.197,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.198,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.199,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.2,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.201,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.202,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.203,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.204,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.205,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.206,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.207,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.208,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.209,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.21,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.211,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.212,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.213,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.214,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.215,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.216,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.217,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.218,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.219,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.22,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.221,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.222,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.223,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.224,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.225,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.226,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.227,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.228,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.229,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.23,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.231,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.232,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.233,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.234,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.235,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.236,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.237,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.238,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.239,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.24,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.241,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.242,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.243,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.244,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.245,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.246,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.247,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.248,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.249,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.25,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.251,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.252,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.253,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.254,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.255,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.256,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.257,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.258,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.259,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.26,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.261,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.262,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.263,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.264,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.265,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.266,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.267,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.268,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.269,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.27,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.271,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.272,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.273,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.274,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.275,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.276,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.277,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.278,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.279,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.28,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.281,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.282,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.283,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.284,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.285,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.286,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.287,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.288,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.289,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.29,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.291,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.292,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.293,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.294,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.295,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.296,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.297,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.298,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.299,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.194,723,0.124,0.23,71,relu,tanh,18,glorot_uniform,0.3,binary_crossentropy,3,0.76,"(184, 1)",sigmoid,Adamax
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.001,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.002,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.003,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.004,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.005,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.006,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.007,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.008,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.009,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.01,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.011,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.012,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.013,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.014,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.015,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.016,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.017,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.018,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.019,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.02,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.021,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.022,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.023,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.024,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.025,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.026,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.027,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.028,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.029,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.03,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.031,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.032,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.033,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.034,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.035,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.036,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.037,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.038,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.039,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.04,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.041,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.042,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.043,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.044,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.045,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.046,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.047,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.048,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.049,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.05,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.051,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.052,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.053,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.054,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.055,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.056,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.057,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.058,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.059,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.06,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.061,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.062,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.063,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.064,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.065,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.066,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.067,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.068,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.069,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.07,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.071,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.072,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.073,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.074,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.075,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
0.294,1121,0.267,0.22,179,tanh,softmax,18,glorot_uniform,0.076,binary_crossentropy,3,0.69,"(50, 817, 522, 935, 1)",sigmoid,Nadam
